"","folio","fecha_creacion","hora_creacion","dia_semana","fecha_cierre","hora_cierre","incidente_c4","delegacion_inicio","latitud","longitud","codigo_cierre","clas_con_f_alarma","tipo_entrada","delegacion_cierre","ano","mes"
"9122","C5/210221/08209","21/02/2021",21:25:52,"Domingo","21/02/2021",21:28:56,"accidente-motociclista","COYOACAN",19.31367996,-99.15243984,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","COYOACAN",2021,2
"9123","C5/210221/08216","21/02/2021",21:27:30,"Domingo","21/02/2021",21:29:26,"accidente-motociclista","COYOACAN",19.31367996,-99.15243984,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","COYOACAN",2021,2
"9124","C5/210221/08225","21/02/2021",21:28:12,"Domingo","21/02/2021",21:29:58,"accidente-choque con lesionados","COYOACAN",19.31367996,-99.15243984,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","COYOACAN",2021,2
"9125","C5/210221/08229","21/02/2021",21:28:40,"Domingo","21/02/2021",21:59:38,"accidente-choque con lesionados","TLAHUAC",19.28909997,-99.05502996,"N","URGENCIAS MEDICAS","LLAMADA DEL 911","TLAHUAC",2021,2
"9126","C5/210221/08992","21/02/2021",23:05:55,"Domingo","21/02/2021",23:59:19,"lesionado-atropellado","COYOACAN",19.34540001,-99.14952996,"A","URGENCIAS MEDICAS","LLAMADA DEL 911","COYOACAN",2021,2
"9127","C5/210221/09005","21/02/2021",23:06:54,"Domingo","21/02/2021",23:44:36,"accidente-choque con lesionados","GUSTAVO A. MADERO",19.47107997,-99.13718988,"N","URGENCIAS MEDICAS","LLAMADA DEL 911","GUSTAVO A. MADERO",2021,2
"9128","C5/210221/09018","21/02/2021",23:09:54,"Domingo","21/02/2021",23:18:29,"accidente-choque con lesionados","IZTAPALAPA",19.39083003,-99.08300016,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","IZTAPALAPA",2021,2
"9129","C5/210221/09033","21/02/2021",23:10:37,"Domingo","21/02/2021",23:32:14,"accidente-choque sin lesionados","IZTAPALAPA",19.32957,-99.05442012,"N","EMERGENCIA","LLAMADA DEL 911","IZTAPALAPA",2021,2
"9130","IZ/210221/03379","21/02/2021",09:05:01,"Domingo","21/02/2021",09:07:53,"accidente-choque sin lesionados","IZTAPALAPA",19.395437,-99.052972,"D","EMERGENCIA","BOTÓN DE AUXILIO","IZTAPALAPA",2021,2
"9131","IZ/210221/08896","21/02/2021",22:51:39,"Domingo","21/02/2021",22:58:25,"accidente-choque con lesionados","IZTAPALAPA",19.390754,-99.082703,"D","URGENCIAS MEDICAS","BOTÓN DE AUXILIO","IZTAPALAPA",2021,2
"9132","IZ/210221/09199","21/02/2021",23:32:39,"Domingo","21/02/2021",23:35:34,"accidente-volcadura","XOCHIMILCO",19.238627,-99.099459,"D","EMERGENCIA","BOTÓN DE AUXILIO","XOCHIMILCO",2021,2
"9133","C5/210220/08095","20/02/2021",21:54:38,"Sábado","21/02/2021",00:00:07,"accidente-choque sin lesionados","IZTACALCO",19.41517998,-99.06499008,"A","EMERGENCIA","LLAMADA DEL 911","IZTACALCO",2021,2
"9134","C5/210220/08215","20/02/2021",22:05:05,"Sábado","21/02/2021",00:59:00,"accidente-choque sin lesionados","IZTAPALAPA",19.38291003,-99.03952008,"A","EMERGENCIA","LLAMADA DEL 911","IZTAPALAPA",2021,2
"9135","C5/210221/00355","21/02/2021",00:25:21,"Domingo","21/02/2021",01:57:35,"accidente-choque sin lesionados","TLALPAN",19.21501998,-99.20774988,"A","EMERGENCIA","LLAMADA DEL 911","TLALPAN",2021,2
"9136","C5/210221/00363","21/02/2021",00:26:31,"Domingo","21/02/2021",00:32:22,"accidente-choque con lesionados","ALVARO OBREGON",19.36422999,-99.23775012,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","ALVARO OBREGON",2021,2
"9137","C5/210221/00402","21/02/2021",00:29:37,"Domingo","21/02/2021",00:33:33,"accidente-choque con lesionados","ALVARO OBREGON",19.36436004,-99.23684004,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","ALVARO OBREGON",2021,2
"9138","C5/210221/00412","21/02/2021",00:29:59,"Domingo","21/02/2021",00:33:14,"accidente-motociclista","ALVARO OBREGON",19.36620999,-99.23733,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","ALVARO OBREGON",2021,2
"9139","C5/210221/00434","21/02/2021",00:32:08,"Domingo","21/02/2021",00:34:02,"accidente-choque sin lesionados","ALVARO OBREGON",19.36738998,-99.22907988,"D","EMERGENCIA","LLAMADA DEL 911","ALVARO OBREGON",2021,2
"9140","C5/210221/00467","21/02/2021",00:34:03,"Domingo","21/02/2021",00:54:37,"accidente-choque sin lesionados","IZTAPALAPA",19.34571996,-98.98152984,"N","EMERGENCIA","LLAMADA DEL 911","IZTAPALAPA",2021,2
"9141","C5/210221/00518","21/02/2021",00:36:31,"Domingo","21/02/2021",02:47:55,"accidente-choque sin lesionados","IZTAPALAPA",19.35680004,-99.02297016,"A","EMERGENCIA","LLAMADA DEL 911","IZTAPALAPA",2021,2
"9142","C5/210221/01133","21/02/2021",01:24:15,"Domingo","21/02/2021",06:37:49,"accidente-choque sin lesionados","MIGUEL HIDALGO",19.44068004,-99.17593992,"A","EMERGENCIA","LLAMADA DEL 911","MIGUEL HIDALGO",2021,2
"9143","C5/210221/01156","21/02/2021",01:26:05,"Domingo","21/02/2021",02:07:47,"accidente-motociclista","TLAHUAC",19.28660004,-98.99152992,"A","URGENCIAS MEDICAS","LLAMADA DEL 911","TLAHUAC",2021,2
"9144","C5/210221/01174","21/02/2021",01:28:18,"Domingo","21/02/2021",01:29:54,"accidente-motociclista","TLAHUAC",19.28766996,-98.99130996,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","TLAHUAC",2021,2
"9145","C5/210221/01207","21/02/2021",01:30:56,"Domingo","21/02/2021",04:39:43,"accidente-choque sin lesionados","IZTAPALAPA",19.38185001,-99.02923992,"A","EMERGENCIA","LLAMADA DEL 911","IZTAPALAPA",2021,2
"9146","C5/210221/01209","21/02/2021",01:31:04,"Domingo","21/02/2021",01:34:02,"accidente-choque con lesionados","IZTAPALAPA",19.39068999,-99.04475988,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","IZTAPALAPA",2021,2
"9147","C5/210221/01211","21/02/2021",01:31:25,"Domingo","21/02/2021",01:49:01,"lesionado-atropellado","CUAJIMALPA",19.338609,-99.297821,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","CUAJIMALPA",2021,2
"9148","C5/210221/01212","21/02/2021",01:31:30,"Domingo","21/02/2021",04:57:07,"accidente-choque con lesionados","IZTAPALAPA",19.38929004,-99.04232988,"A","URGENCIAS MEDICAS","LLAMADA DEL 911","IZTAPALAPA",2021,2
"9149","C5/210221/01238","21/02/2021",01:33:30,"Domingo","21/02/2021",01:39:11,"accidente-motociclista","AZCAPOTZALCO",19.46751003,-99.15093,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","AZCAPOTZALCO",2021,2
"9150","C5/210221/01548","21/02/2021",02:01:54,"Domingo","21/02/2021",02:27:00,"accidente-choque sin lesionados","IZTAPALAPA",19.36962999,-99.03489012,"N","EMERGENCIA","LLAMADA DEL 911","IZTAPALAPA",2021,2
"9151","C5/210221/01594","21/02/2021",02:07:05,"Domingo","21/02/2021",02:15:08,"accidente-choque sin lesionados","ALVARO OBREGON",19.38260997,-99.21862008,"D","EMERGENCIA","LLAMADA DEL 911","ALVARO OBREGON",2021,2
"9152","C5/210221/01610","21/02/2021",02:09:22,"Domingo","21/02/2021",02:13:34,"accidente-choque con lesionados","TLALPAN",19.29599001,-99.23217012,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","TLALPAN",2021,2
"9153","C5/210221/01605","21/02/2021",02:09:42,"Domingo","21/02/2021",02:30:53,"accidente-choque con lesionados","TLALPAN",19.29599001,-99.23217012,"N","URGENCIAS MEDICAS","LLAMADA DEL 911","TLALPAN",2021,2
"9154","C5/210221/01636","21/02/2021",02:13:46,"Domingo","21/02/2021",03:46:54,"accidente-choque con lesionados","GUSTAVO A. MADERO",19.47666996,-99.12051,"A","URGENCIAS MEDICAS","LLAMADA DEL 911","GUSTAVO A. MADERO",2021,2
"9155","C5/210221/01637","21/02/2021",02:13:22,"Domingo","21/02/2021",02:27:09,"accidente-ciclista","CUAJIMALPA",19.338609,-99.297821,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","CUAJIMALPA",2021,2
"9156","C5/210221/02175","21/02/2021",03:26:01,"Domingo","21/02/2021",08:55:43,"accidente-choque con lesionados","AZCAPOTZALCO",19.47366,-99.15613992,"A","URGENCIAS MEDICAS","LLAMADA DEL 911","AZCAPOTZALCO",2021,2
"9157","C5/210221/02190","21/02/2021",03:28:02,"Domingo","21/02/2021",03:29:19,"accidente-choque sin lesionados","MIGUEL HIDALGO",19.44054999,-99.17616996,"D","EMERGENCIA","LLAMADA DEL 911","MIGUEL HIDALGO",2021,2
"9158","C5/210221/02195","21/02/2021",03:28:56,"Domingo","21/02/2021",03:38:20,"accidente-choque con lesionados","AZCAPOTZALCO",19.47039003,-99.16994016,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","AZCAPOTZALCO",2021,2
"9159","C5/210221/02205","21/02/2021",03:30:17,"Domingo","21/02/2021",03:46:05,"accidente-choque con lesionados","AZCAPOTZALCO",19.47366,-99.15613992,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","AZCAPOTZALCO",2021,2
"9160","C5/210221/02224","21/02/2021",03:31:59,"Domingo","21/02/2021",03:45:12,"accidente-choque con lesionados","AZCAPOTZALCO",19.47366,-99.15613992,"F","FALSA ALARMA","LLAMADA DEL 911","AZCAPOTZALCO",2021,2
"9161","C5/210221/02744","21/02/2021",05:15:14,"Domingo","21/02/2021",05:25:43,"accidente-ciclista","CUAJIMALPA",19.34964,-99.304306,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","CUAJIMALPA",2021,2
"9162","C5/210221/02807","21/02/2021",05:31:03,"Domingo","21/02/2021",05:32:40,"accidente-choque sin lesionados","IZTAPALAPA",19.39510998,-99.05244984,"D","EMERGENCIA","LLAMADA DEL 911","IZTAPALAPA",2021,2
"9163","C5/210221/02849","21/02/2021",05:46:37,"Domingo","21/02/2021",06:07:44,"accidente-motociclista","IZTAPALAPA",19.34323002,-99.03368016,"A","URGENCIAS MEDICAS","LLAMADA DEL 911","IZTAPALAPA",2021,2
"9164","C5/210221/02870","21/02/2021",05:54:44,"Domingo","21/02/2021",06:42:03,"accidente-choque sin lesionados","IZTAPALAPA",19.37644002,-99.05925996,"A","EMERGENCIA","LLAMADA DEL 911","IZTAPALAPA",2021,2
"9165","C5/210221/02875","21/02/2021",05:56:20,"Domingo","21/02/2021",06:18:58,"accidente-choque sin lesionados","CUAUHTEMOC",19.44393003,-99.13874004,"D","EMERGENCIA","LLAMADA DEL 911","CUAUHTEMOC",2021,2
"9166","C5/210221/02878","21/02/2021",05:59:36,"Domingo","21/02/2021",06:13:27,"accidente-choque sin lesionados","TLALPAN",19.28098998,-99.23699988,"N","EMERGENCIA","LLAMADA DEL 911","TLALPAN",2021,2
"9167","C5/210221/02883","21/02/2021",05:59:58,"Domingo","21/02/2021",07:11:05,"accidente-choque con lesionados","VENUSTIANO CARRANZA",19.41371001,-99.11247984,"A","URGENCIAS MEDICAS","LLAMADA DEL 911","VENUSTIANO CARRANZA",2021,2
"9168","C5/210221/02907","21/02/2021",06:10:41,"Domingo","21/02/2021",06:13:23,"accidente-choque sin lesionados","GUSTAVO A. MADERO",19.49752998,-99.08962992,"D","EMERGENCIA","LLAMADA DEL 911","GUSTAVO A. MADERO",2021,2
"9169","C5/210221/02930","21/02/2021",06:19:46,"Domingo","21/02/2021",06:36:08,"accidente-ciclista","CUAJIMALPA",19.33861,-99.297821,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","CUAJIMALPA",2021,2
"9170","C5/210221/03538","21/02/2021",09:43:08,"Domingo","21/02/2021",12:12:59,"lesionado-atropellado","ALVARO OBREGON",19.32465996,-99.26044992,"A","URGENCIAS MEDICAS","LLAMADA DEL 911","ALVARO OBREGON",2021,2
"9171","C5/210221/03544","21/02/2021",09:45:17,"Domingo","21/02/2021",13:00:22,"accidente-motociclista","IZTAPALAPA",19.37624004,-99.05920992,"A","URGENCIAS MEDICAS","LLAMADA DEL 911","IZTAPALAPA",2021,2
"9172","C5/210221/03545","21/02/2021",09:45:39,"Domingo","21/02/2021",09:52:27,"accidente-choque con lesionados","IZTAPALAPA",19.37644002,-99.05925996,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","IZTAPALAPA",2021,2
"9173","C5/210221/03552","21/02/2021",09:46:33,"Domingo","21/02/2021",09:49:21,"lesionado-atropellado","ALVARO OBREGON",19.32465996,-99.26044992,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","ALVARO OBREGON",2021,2
"9174","C5/210221/03554","21/02/2021",09:46:45,"Domingo","21/02/2021",09:58:19,"accidente-choque con lesionados","IZTAPALAPA",19.37619999,-99.05992992,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","IZTAPALAPA",2021,2
"9175","C5/210221/03575","21/02/2021",09:51:34,"Domingo","21/02/2021",13:26:22,"accidente-choque sin lesionados","XOCHIMILCO",19.26605997,-99.11541996,"N","EMERGENCIA","LLAMADA DEL 911","XOCHIMILCO",2021,2
"9176","C5/210221/03578","21/02/2021",09:53:33,"Domingo","21/02/2021",09:58:00,"accidente-choque con lesionados","IZTAPALAPA",19.37619999,-99.05992992,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","IZTAPALAPA",2021,2
"9177","C5/210221/03589","21/02/2021",09:54:44,"Domingo","21/02/2021",09:59:59,"accidente-choque sin lesionados","BENITO JUAREZ",19.35945999,-99.17170992,"D","EMERGENCIA","LLAMADA DEL 911","BENITO JUAREZ",2021,2
"9178","C5/210221/03614","21/02/2021",09:59:23,"Domingo","21/02/2021",10:01:07,"accidente-choque con lesionados","BENITO JUAREZ",19.35945999,-99.17170992,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","BENITO JUAREZ",2021,2
"9179","C5/210221/03615","21/02/2021",09:59:48,"Domingo","21/02/2021",10:03:54,"accidente-volcadura","COYOACAN",19.35829998,-99.16760988,"D","EMERGENCIA","LLAMADA DEL 911","COYOACAN",2021,2
"9180","C5/210221/03590","21/02/2021",09:55:24,"Domingo","21/02/2021",12:13:44,"accidente-choque con lesionados","BENITO JUAREZ",19.35945999,-99.17170992,"A","URGENCIAS MEDICAS","LLAMADA DEL 911","BENITO JUAREZ",2021,2
"9181","C5/210221/03593","21/02/2021",09:55:52,"Domingo","21/02/2021",10:14:54,"accidente-choque sin lesionados","ALVARO OBREGON",19.35952002,-99.17182008,"D","EMERGENCIA","LLAMADA DEL 911","ALVARO OBREGON",2021,2
"9182","C5/210221/03598","21/02/2021",09:56:50,"Domingo","21/02/2021",10:00:06,"accidente-choque con lesionados","BENITO JUAREZ",19.35821997,-99.16351992,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","BENITO JUAREZ",2021,2
"9183","C5/210221/03637","21/02/2021",10:04:42,"Domingo","21/02/2021",10:05:48,"lesionado-atropellado","ALVARO OBREGON",19.32465996,-99.26044992,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","ALVARO OBREGON",2021,2
"9184","C5/210221/03677","21/02/2021",10:12:43,"Domingo","21/02/2021",12:55:38,"accidente-choque sin lesionados","COYOACAN",19.33596,-99.15053004,"A","EMERGENCIA","LLAMADA DEL 911","COYOACAN",2021,2
"9185","C5/210221/03716","21/02/2021",10:20:29,"Domingo","21/02/2021",13:26:57,"accidente-choque sin lesionados","GUSTAVO A. MADERO",19.44834003,-99.08380008,"N","EMERGENCIA","LLAMADA DEL 911","GUSTAVO A. MADERO",2021,2
"9186","C5/210221/03752","21/02/2021",10:27:54,"Domingo","21/02/2021",10:53:47,"accidente-choque con lesionados","BENITO JUAREZ",19.36568997,-99.18871992,"N","URGENCIAS MEDICAS","LLAMADA DEL 911","BENITO JUAREZ",2021,2
"9187","C5/210221/04744","21/02/2021",13:38:43,"Domingo","21/02/2021",13:45:05,"accidente-choque con lesionados","MIGUEL HIDALGO",19.43100999,-99.17596008,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","MIGUEL HIDALGO",2021,2
"9188","C5/210221/04810","21/02/2021",13:51:59,"Domingo","21/02/2021",13:58:09,"accidente-choque sin lesionados","COYOACAN",19.347021,-99.180646,"D","EMERGENCIA","LLAMADA DEL 911","ALVARO OBREGON",2021,2
"9189","C5/210221/04822","21/02/2021",13:53:25,"Domingo","21/02/2021",13:56:46,"accidente-choque sin lesionados","XOCHIMILCO",19.25729001,-99.10469988,"D","EMERGENCIA","LLAMADA DEL 911","XOCHIMILCO",2021,2
"9190","C5/210221/05540","21/02/2021",15:25:58,"Domingo","21/02/2021",17:42:38,"accidente-choque sin lesionados","TLALPAN",19.29845997,-99.13118004,"N","EMERGENCIA","LLAMADA DEL 911","TLALPAN",2021,2
"9191","C5/210221/05554","21/02/2021",15:28:18,"Domingo","21/02/2021",15:42:00,"accidente-choque sin lesionados","COYOACAN",19.347021,-99.180646,"D","EMERGENCIA","LLAMADA DEL 911","COYOACAN",2021,2
"9192","C5/210221/05580","21/02/2021",15:31:30,"Domingo","21/02/2021",15:34:02,"accidente-motociclista","IZTACALCO",19.41307002,-99.05878008,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","IZTACALCO",2021,2
"9193","C5/210221/05585","21/02/2021",15:32:37,"Domingo","21/02/2021",15:44:06,"accidente-choque sin lesionados","COYOACAN",19.34106003,-99.13736988,"D","EMERGENCIA","LLAMADA DEL 911","COYOACAN",2021,2
"9194","C5/210221/05590","21/02/2021",15:29:18,"Domingo","21/02/2021",16:04:56,"accidente-choque con lesionados","CUAJIMALPA",19.380535,-99.255722,"N","URGENCIAS MEDICAS","LLAMADA DEL 911","ALVARO OBREGON",2021,2
"9195","C5/210221/05596","21/02/2021",15:33:49,"Domingo","21/02/2021",16:02:51,"accidente-choque sin lesionados","GUSTAVO A. MADERO",19.47630996,-99.08250012,"A","EMERGENCIA","LLAMADA DEL 911","GUSTAVO A. MADERO",2021,2
"9196","C5/210221/05597","21/02/2021",15:33:41,"Domingo","21/02/2021",15:35:11,"accidente-motociclista","IZTACALCO",19.41320997,-99.05874984,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","IZTACALCO",2021,2
"9197","C5/210221/05742","21/02/2021",15:56:08,"Domingo","21/02/2021",15:58:25,"accidente-choque sin lesionados","MIGUEL HIDALGO",19.41261003,-99.18136008,"D","EMERGENCIA","LLAMADA DEL 911","MIGUEL HIDALGO",2021,2
"9198","C5/210221/05753","21/02/2021",15:59:47,"Domingo","21/02/2021",16:02:59,"accidente-choque sin lesionados","ALVARO OBREGON",19.33126002,-99.24618996,"D","EMERGENCIA","LLAMADA DEL 911","ALVARO OBREGON",2021,2
"9199","C5/210221/05759","21/02/2021",16:00:23,"Domingo","21/02/2021",16:05:16,"accidente-choque sin lesionados","IZTAPALAPA",19.34282997,-99.07260984,"D","EMERGENCIA","LLAMADA DEL 911","IZTAPALAPA",2021,2
"9200","C5/210221/05775","21/02/2021",16:03:19,"Domingo","21/02/2021",16:07:11,"accidente-choque sin lesionados","IZTAPALAPA",19.34259003,-99.07161984,"D","EMERGENCIA","LLAMADA DEL 911","IZTAPALAPA",2021,2
"9201","C5/210221/05764","21/02/2021",16:01:38,"Domingo","21/02/2021",20:35:20,"accidente-choque sin lesionados","CUAUHTEMOC",19.41075999,-99.1809,"A","EMERGENCIA","LLAMADA DEL 911","CUAUHTEMOC",2021,2
"9202","C5/210221/05782","21/02/2021",16:04:15,"Domingo","21/02/2021",16:09:09,"accidente-choque sin lesionados","MIGUEL HIDALGO",19.41261003,-99.18136008,"D","EMERGENCIA","LLAMADA DEL 911","MIGUEL HIDALGO",2021,2
"9203","C5/210221/05783","21/02/2021",16:04:08,"Domingo","21/02/2021",16:11:19,"accidente-choque sin lesionados","MIGUEL HIDALGO",19.41261003,-99.18136008,"D","EMERGENCIA","LLAMADA DEL 911","MIGUEL HIDALGO",2021,2
"9204","C5/210221/05784","21/02/2021",16:02:31,"Domingo","21/02/2021",16:08:53,"accidente-choque con lesionados","MIGUEL HIDALGO",19.39685004,-99.18933012,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","MIGUEL HIDALGO",2021,2
"9205","C5/210221/05955","21/02/2021",16:29:13,"Domingo","21/02/2021",22:41:53,"accidente-choque con lesionados","VENUSTIANO CARRANZA",19.42008003,-99.09600012,"A","URGENCIAS MEDICAS","RADIO","VENUSTIANO CARRANZA",2021,2
"9206","C5/210221/05958","21/02/2021",16:28:44,"Domingo","21/02/2021",16:31:35,"accidente-choque sin lesionados","CUAUHTEMOC",19.41075999,-99.1809,"D","EMERGENCIA","LLAMADA DEL 911","CUAUHTEMOC",2021,2
"9207","C5/210221/05971","21/02/2021",16:28:04,"Domingo","21/02/2021",17:44:36,"accidente-choque sin lesionados","XOCHIMILCO",19.27521,-99.12652992,"N","EMERGENCIA","LLAMADA DEL 911","XOCHIMILCO",2021,2
"9208","C5/210221/05990","21/02/2021",16:32:49,"Domingo","21/02/2021",16:37:06,"accidente-choque sin lesionados","ALVARO OBREGON",19.33860996,-99.21476016,"D","EMERGENCIA","LLAMADA DEL 911","ALVARO OBREGON",2021,2
"9209","C5/210221/05994","21/02/2021",16:34:18,"Domingo","21/02/2021",16:36:46,"accidente-choque sin lesionados","CUAUHTEMOC",19.41089004,-99.18096012,"D","EMERGENCIA","LLAMADA DEL 911","CUAUHTEMOC",2021,2
"9210","C5/210221/06021","21/02/2021",16:37:48,"Domingo","21/02/2021",18:38:54,"accidente-choque sin lesionados","VENUSTIANO CARRANZA",19.41386004,-99.07767,"A","EMERGENCIA","RADIO","VENUSTIANO CARRANZA",2021,2
"9211","C5/210221/06049","21/02/2021",16:40:30,"Domingo","21/02/2021",16:57:19,"accidente-choque con lesionados","IZTAPALAPA",19.36610001,-99.12219984,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","IZTAPALAPA",2021,2
"9212","C5/210221/06054","21/02/2021",16:41:26,"Domingo","21/02/2021",21:33:43,"accidente-choque con lesionados","IZTAPALAPA",19.36582002,-99.12254004,"A","URGENCIAS MEDICAS","LLAMADA DEL 911","IZTAPALAPA",2021,2
"9213","C5/210221/06688","21/02/2021",18:12:39,"Domingo","21/02/2021",21:31:46,"accidente-choque sin lesionados","IZTAPALAPA",19.35547002,-99.09861012,"A","EMERGENCIA","LLAMADA DEL 911","IZTAPALAPA",2021,2
"9214","C5/210221/06726","21/02/2021",18:17:37,"Domingo","21/02/2021",18:39:41,"accidente-choque con lesionados","COYOACAN",19.33704999,-99.14715,"N","URGENCIAS MEDICAS","LLAMADA DEL 911","COYOACAN",2021,2
"9215","C5/210221/06740","21/02/2021",18:19:20,"Domingo","21/02/2021",19:03:20,"accidente-choque sin lesionados","TLAHUAC",19.31211999,-98.96378004,"A","EMERGENCIA","LLAMADA DEL 911","TLAHUAC",2021,2
"9216","C5/210221/06799","21/02/2021",18:24:58,"Domingo","21/02/2021",18:30:07,"accidente-choque con lesionados","ALVARO OBREGON",19.34259003,-99.18945,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","ALVARO OBREGON",2021,2
"9217","C5/210221/06797","21/02/2021",18:27:22,"Domingo","21/02/2021",20:28:53,"accidente-choque con lesionados","VENUSTIANO CARRANZA",19.44060003,-99.11354004,"A","URGENCIAS MEDICAS","LLAMADA DEL 911","VENUSTIANO CARRANZA",2021,2
"9218","C5/210221/06802","21/02/2021",18:28:07,"Domingo","21/02/2021",18:34:02,"accidente-motociclista","VENUSTIANO CARRANZA",19.43946999,-99.11341008,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","VENUSTIANO CARRANZA",2021,2
"9219","C5/210221/06806","21/02/2021",18:28:55,"Domingo","21/02/2021",18:30:18,"accidente-choque con lesionados","ALVARO OBREGON",19.38996,-99.19442988,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","ALVARO OBREGON",2021,2
"9220","C5/210221/06820","21/02/2021",18:30:57,"Domingo","21/02/2021",22:01:50,"accidente-choque sin lesionados","IZTAPALAPA",19.33430004,-99.06341004,"N","EMERGENCIA","LLAMADA DEL 911","IZTAPALAPA",2021,2
"9221","C5/210221/06838","21/02/2021",18:32:56,"Domingo","21/02/2021",18:37:02,"accidente-choque sin lesionados","COYOACAN",19.33986996,-99.14811984,"D","EMERGENCIA","LLAMADA DEL 911","COYOACAN",2021,2
"9222","C5/210221/06910","21/02/2021",18:41:54,"Domingo","21/02/2021",18:49:11,"accidente-choque sin lesionados","IZTAPALAPA",19.33700004,-99.06450984,"D","EMERGENCIA","LLAMADA DEL 911","IZTAPALAPA",2021,2
"9223","C5/210221/06956","21/02/2021",18:48:50,"Domingo","21/02/2021",18:54:31,"accidente-choque sin lesionados","CUAUHTEMOC",19.41089004,-99.18096012,"D","EMERGENCIA","LLAMADA DEL 911","CUAUHTEMOC",2021,2
"9224","C5/210221/07532","21/02/2021",19:59:47,"Domingo","21/02/2021",20:03:10,"lesionado-atropellado","AZCAPOTZALCO",19.48307004,-99.21625992,"D","URGENCIAS MEDICAS","LLAMADA DEL 911","AZCAPOTZALCO",2021,2
"9225","C5/210221/07540","21/02/2021",20:01:31,"Domingo","21/02/2021",20:41:12,"accidente-ciclista","IZTAPALAPA",19.37657997,-99.12746016,"N","URGENCIAS MEDICAS","LLAMADA DEL 911","IZTAPALAPA",2021,2
